FileName,Image,Binary,Masked,CellCount,Area
t1433,"[[ 98  99  99 ...  97  97  97]
 [ 99  99  98 ...  98  97  97]
 [ 98  99  99 ...  99  98  97]
 ...
 [104 104 104 ...  99  98  99]
 [104 104 104 ...  99  98  99]
 [103 103 104 ...  99  98  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",205,4804
t1434,"[[ 98  99  97 ...  97  99  98]
 [ 98  98  97 ...  99  99  98]
 [ 98  97  98 ...  99  99  98]
 ...
 [107 105 103 ... 101 100  99]
 [106 104 103 ... 100  98  99]
 [104 104 103 ...  99  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",227,4872
t1435,"[[ 99  99  98 ...  96  97  99]
 [ 98  99  98 ...  99  97  97]
 [ 96  99  97 ...  97  98  96]
 ...
 [103 104 105 ...  99  99  98]
 [103 102 104 ...  99  99  99]
 [105 103 104 ...  98 100  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",219,4741
t1436,"[[ 99  98  98 ...  98  96  97]
 [ 98  97  97 ...  96  96  97]
 [ 98  98  96 ...  97  97  97]
 ...
 [103 104 104 ...  97  97  98]
 [103 103 104 ...  96  98  99]
 [104 103 104 ...  98  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",232,4722
t1437,"[[ 98  97  98 ...  96  97  96]
 [ 98  97  96 ...  96  96  96]
 [ 97  96  97 ...  97  96  94]
 ...
 [103 102 104 ...  97  98  98]
 [102 102 103 ...  97  98  97]
 [103 102 102 ...  95  96  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",266,4543
t1438,"[[ 98  98  98 ...  97  98  97]
 [ 98  98  98 ...  98  99  99]
 [ 97  97  96 ...  98  98  98]
 ...
 [101 102 101 ...  97  98  98]
 [104 103 103 ...  99  99  98]
 [104 103 103 ...  98  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",216,4695
t1439,"[[ 98  99  98 ...  97  96  96]
 [ 98  98  96 ...  97  96  96]
 [ 97  97  97 ...  97  97  97]
 ...
 [102 102 102 ...  98  99  97]
 [103 103 103 ...  97  98  97]
 [103 103 102 ...  97  98  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",219,4753
t1440,"[[ 99  99  99 ...  97  99  97]
 [ 97  97  97 ...  98  98  97]
 [ 97  98  98 ...  99  99  97]
 ...
 [105 105 103 ...  98  99  98]
 [102 104 103 ...  97  98  96]
 [102 103 104 ...  98  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",245,4703
t1441,"[[ 97  96  97 ...  96  97  96]
 [ 97  97  98 ...  98  99  98]
 [ 97  96  97 ...  96  97  97]
 ...
 [103 102 103 ...  97  98  96]
 [101 103 104 ...  96  97  96]
 [102 104 104 ...  97  98  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",226,4879
t1442,"[[ 97  96  97 ...  95  95  95]
 [ 95  95  96 ...  95  96  94]
 [ 95  95  95 ...  95  96  95]
 ...
 [101 100 101 ...  96  96  96]
 [100 100 100 ...  96  95  95]
 [100 100 101 ...  95  95  95]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",224,4820
t1443,"[[ 98  99  99 ...  95  95  96]
 [ 95  95  96 ...  96  96  96]
 [ 96  96  96 ...  97  96  95]
 ...
 [102 101 100 ...  97  98  97]
 [101 101 101 ...  96  97  96]
 [100  99 102 ...  97  97  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",211,4894
t1444,"[[ 96  97  97 ...  95  96  95]
 [ 96  97  97 ...  96  96  95]
 [ 95  96  98 ...  97  97  95]
 ...
 [102 102 103 ...  98  97  96]
 [102 102 102 ...  98  96  96]
 [101 102 103 ...  97  95  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",197,4879
t1445,"[[ 95  97  97 ...  98  96  96]
 [ 96  97  96 ...  97  97  95]
 [ 96  96  97 ...  96  95  97]
 ...
 [101 102 101 ...  97  97  97]
 [102 102 102 ...  96  96  96]
 [103 102 100 ...  97  95  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",239,4696
t1446,"[[ 99  98  97 ...  96  97  96]
 [ 97  96  97 ...  97  97  96]
 [ 96  96  96 ...  98  97  95]
 ...
 [103 102 103 ...  98  96  96]
 [102 103 104 ...  98  96  96]
 [102 103 103 ...  97  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",216,4740
t1447,"[[ 98  97  99 ...  97  96  96]
 [ 97  96  97 ...  97  98  98]
 [ 97  98  97 ...  98  98  97]
 ...
 [102 105 102 ...  99  98 100]
 [104 104 103 ...  99  97  98]
 [103 100 103 ...  97  97  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",214,5070
t1448,"[[ 98  97  97 ...  97  96  97]
 [ 98  98  98 ...  97  96  97]
 [ 97  98  99 ...  96  96  96]
 ...
 [104 104 104 ...  99  97  97]
 [104 105 105 ...  97  97  98]
 [104 106 105 ...  98  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",245,4795
t1449,"[[ 97  97  98 ...  98  96  97]
 [ 97  98  98 ...  98  97  97]
 [ 96  98  98 ...  97  97  97]
 ...
 [103 103 102 ...  98  99  99]
 [102 102 103 ...  96  98  97]
 [102 102 104 ...  98  96  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",225,4950
t1450,"[[ 98  98  99 ...  98  98  97]
 [ 97  99  98 ...  98  98  97]
 [ 98  98  97 ...  96  97  98]
 ...
 [102 104 104 ... 100  98  98]
 [102 104 105 ...  99  99  99]
 [103 104 103 ...  99  99  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",253,4971
t1451,"[[ 96  96  98 ...  97  97  96]
 [ 97  97  96 ...  97  95  96]
 [ 98  97  95 ...  97  96  96]
 ...
 [102 102 102 ...  98  97  97]
 [102 102 103 ...  98  97  97]
 [102 103 103 ...  98  97  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",241,4897
t1452,"[[ 97  98  98 ...  98  97  97]
 [ 97  98  99 ...  98  97  96]
 [ 97  99  99 ...  96  96  96]
 ...
 [103 104 103 ...  98  98  99]
 [103 105 104 ...  98  98  98]
 [104 105 104 ...  99  98  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",218,4980
t1453,"[[ 98  98  95 ...  98  97  93]
 [ 96  98  97 ...  97  96  98]
 [ 97  98  98 ...  96  95  95]
 ...
 [101 103 104 ...  95  98  98]
 [102 102 104 ...  99  98  96]
 [106 102 100 ...  96  97  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",225,5032
t1454,"[[ 97  96  97 ...  98  95  96]
 [ 96  96  97 ...  96  97  96]
 [ 98  98  97 ...  96  97  97]
 ...
 [102 102 102 ...  97  97 100]
 [105 104 103 ...  97  95  97]
 [103 102 102 ...  98  98  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",226,5053
t1455,"[[ 96  96  96 ...  97  96  96]
 [ 96  98  96 ...  97  96  95]
 [ 96  98  97 ...  96  95  95]
 ...
 [101 102 102 ...  99  97  96]
 [101 102 103 ...  97  97  97]
 [102 102 103 ...  96  97  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",217,4951
t1456,"[[ 97  97  98 ...  96  95  97]
 [ 97  95  96 ...  98  97  95]
 [ 96  96  98 ...  97  96  96]
 ...
 [104 102 103 ...  98  98  98]
 [102 102 103 ...  97  97  97]
 [103 102 102 ...  98  98  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",248,4990
t1457,"[[ 96  98  98 ...  97  95  95]
 [ 98  97  97 ...  97  97  96]
 [ 96  95  97 ...  95  93  95]
 ...
 [103 102 102 ...  96  95  95]
 [102 102 102 ...  96  97  97]
 [103 103 102 ...  97  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",242,5010
t1458,"[[ 97  97  97 ...  96  96  97]
 [ 97  97  97 ...  96  95  97]
 [ 97  98  97 ...  97  97  97]
 ...
 [104 104 104 ...  98  97  98]
 [103 102 102 ...  98  97  96]
 [103 103 103 ...  98  97  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",225,5049
t1459,"[[ 97  96  97 ...  98  96  95]
 [ 98  97  97 ...  98  96  96]
 [ 97  98  98 ...  96  96  96]
 ...
 [103 104 104 ...  99  98  98]
 [104 103 103 ...  98  98  98]
 [103 103 104 ...  98  98  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",253,5004
t1460,"[[ 98  99  99 ...  98  97  96]
 [ 98  97  98 ...  97  98  97]
 [ 98  96  98 ...  98  96  95]
 ...
 [103 102 103 ...  96  97  98]
 [104 105 102 ...  98  97  99]
 [105 105 102 ...  97  99  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",244,4892
t1461,"[[ 97  97  97 ...  98  98  97]
 [ 97  97  97 ...  98  97  97]
 [ 97  96  97 ...  97  96  96]
 ...
 [102 103 103 ...  97  98  98]
 [102 103 103 ...  97  97  98]
 [103 102 102 ...  98  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",288,4990
t1462,"[[ 97  98  98 ...  96  97  98]
 [ 97  97  98 ...  98  97  97]
 [ 97  98  99 ...  96  97  97]
 ...
 [104 104 104 ... 100 100  99]
 [105 104 105 ... 100  99  98]
 [104 104 104 ...  99  98  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",259,5071
t1463,"[[ 97  97  97 ...  98  96  97]
 [ 98  97  98 ...  96  97  97]
 [ 98  96  98 ...  95  96  97]
 ...
 [102 103 100 ...  96  97  96]
 [101 104 102 ...  95  96  99]
 [103 104 103 ...  96  96  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",267,5015
t1464,"[[ 96  98  98 ...  97  96  96]
 [ 96  97  98 ...  97  97  97]
 [ 97  96  97 ...  97  97  97]
 ...
 [104 104 103 ...  98  97  97]
 [104 104 103 ...  97  98  97]
 [104 104 104 ...  98  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",219,5160
t1465,"[[ 97  97  96 ...  98  96  94]
 [ 95  97  96 ...  96  95  95]
 [ 96  97  97 ...  97  99  96]
 ...
 [103 103 103 ...  95  96  96]
 [101 104 101 ...  95  95  98]
 [103 102 103 ...  99  99  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",225,5077
t1466,"[[ 94  95  96 ...  96  95  95]
 [ 96  95  96 ...  96  94  94]
 [ 96  94  95 ...  95  95  95]
 ...
 [101 102 101 ...  95  96  96]
 [103 102 101 ...  96  95  96]
 [101 102 101 ...  97  96  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",229,4940
t1467,"[[ 96  97  98 ...  97  97  95]
 [ 96  95  97 ...  96  96  96]
 [ 98  97  97 ...  96  96  96]
 ...
 [102 103 104 ...  99  98  97]
 [103 102 103 ...  97  98  98]
 [103 103 103 ...  97  97  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",277,4907
